Gene	SG1	SG2	SG3
AT4G36820	39.85507246	43.47826087	16.66666667
AT4G36850	58.45771144	3.731343284	37.81094527
AT4G36860	43.42857143	28	28.57142857
AT4G36870	35.41247485	40.04024145	24.5472837
AT4G36890	34.84042553	39.36170213	25.79787234
AT4G36910	25.56818182	45.45454545	28.97727273
AT4G36920	41.66666667	34.9537037	23.37962963
AT4G36930	58.60215054	19.35483871	22.04301075
AT4G36960	37.05179283	32.66932271	30.27888446
AT4G36970	28.60759494	5.316455696	66.07594937
AT4G36980	29.73280273	42.69471291	27.57248437
AT4G36990	35.55555556	38.30065359	26.14379085
AT4G37000	27.71084337	38.89845095	33.39070568
AT4G37010	33.01282051	56.73076923	10.25641026
AT4G37030	8.597285068	70.58823529	20.81447964
AT4G37040	30	26.6	43.4
AT4G37080	26.66666667	23.47826087	49.85507246
AT4G37090	20.60606061	37.97979798	41.41414141
AT4G37130	16.96428571	38.39285714	44.64285714
AT4G37180	30.38869258	38.69257951	30.91872792
AT4G37190	41.82692308	32.69230769	25.48076923
AT4G37200	38.77851361	32.96541575	28.25607064
AT4G37220	34.51178451	23.06397306	42.42424242
AT4G37250	27.15654952	52.39616613	20.44728435
AT4G37260	29.81466559	43.19097502	26.99435939
AT4G37270	33.76623377	45.12987013	21.1038961
AT4G37280	26.98863636	40.90909091	32.10227273
AT4G37300	43.22426625	19.61803118	37.15770257
AT4G37440	31.18518519	33.55555556	35.25925926
AT4G37450	40.83769634	20.59336824	38.56893543
AT4G37460	38.29113924	28.79746835	32.91139241
AT4G37470	28.89552239	46.50746269	24.59701493
AT4G37480	29.6039604	25.04950495	45.34653465
AT4G37580	36.69724771	35.77981651	27.52293578
AT4G37590	37.79429988	32.71375465	29.49194548
AT4G37610	31.53153153	24.21171171	44.25675676
AT4G37640	20.47619048	44.28571429	35.23809524
AT4G37650	36.31961259	30.26634383	33.41404358
AT4G37660	34.87654321	30.86419753	34.25925926
AT4G37670	14.49275362	60.86956522	24.63768116
AT4G37680	33.13397129	45.93301435	20.93301435
AT4G37750	31.64556962	18.98734177	49.36708861
AT4G37760	29.36257711	36.40849897	34.22892392
AT4G37790	37.83108446	28.83558221	33.33333333
AT4G37800	18.66028708	40.19138756	41.14832536
AT4G37830	23.33047945	10.61643836	66.05308219
AT4G37870	16.1358811	63.05732484	20.80679406
AT4G37880	23.36842105	25.8245614	50.80701754
AT4G37910	23.41137124	43.47826087	33.11036789
AT4G37920	39.93506494	26.94805195	33.11688312
AT4G37925	50.17301038	38.60603065	11.22095897
AT4G37930	30.89928431	39.97510632	29.12560938
AT4G37980	17.31432513	54.77121177	27.91446309
AT4G38040	47.52475248	33.66336634	18.81188119
AT4G38050	54.62962963	17.59259259	27.77777778
AT4G38060	52.9906823	25.60865645	21.40066126
AT4G38090	22.50922509	29.88929889	47.60147601
AT4G38100	34.48979592	30.6122449	34.89795918
AT4G38120	32.30769231	27.69230769	40
AT4G38130	53.23475046	23.93715342	22.82809612
AT4G38150	40	26.71232877	33.28767123
AT4G38160	15.95441595	53.7037037	30.34188034
AT4G38170	60.591133	17.24137931	22.16748768
AT4G38180	47.08171206	22.17898833	30.73929961
AT4G38210	60.17964072	5.988023952	33.83233533
AT4G38220	15.14698555	54.11061286	30.74240159
AT4G38240	40.25974026	28.06637807	31.67388167
AT4G38250	52.58290816	14.73214286	32.68494898
AT4G38260	38.53658537	51.70731707	9.756097561
AT4G38270	28.62068966	18.62068966	52.75862069
AT4G38280	24.01656315	40.16563147	35.81780538
AT4G38350	19.01639344	39.50819672	41.47540984
AT4G38360	14.75826972	55.72519084	29.51653944
AT4G38380	32.89473684	44.07894737	23.02631579
AT4G38420	30.03802281	39.1634981	30.79847909
AT4G38430	8.141025641	50.70512821	41.15384615
AT4G38440	37.95620438	39.6593674	22.38442822
AT4G38460	21.3385063	43.64694471	35.01454898
AT4G38470	26.29945694	53.52986811	20.17067494
AT4G38495	14.42424242	30.06060606	55.51515152
AT4G38500	40.24390244	27.13414634	32.62195122
AT4G38510	45.21072797	23.56321839	31.22605364
AT4G38520	26.09678878	32.9262777	40.97693351
AT4G38530	14.46540881	27.67295597	57.86163522
AT4G38540	8.378378378	65.13513514	26.48648649
AT4G38580	52.3923445	20.09569378	27.51196172
AT4G38600	36.5097589	27.55453502	35.93570608
AT4G38620	35.44668588	17.57925072	46.9740634
AT4G38630	31.67808219	38.44178082	29.88013699
AT4G38640	34.22053232	27.75665399	38.02281369
AT4G38670	50.61728395	22.22222222	27.16049383
AT4G38680	38.58585859	19.5959596	41.81818182
AT4G38690	33.16831683	55.81683168	11.01485149
AT4G38710	36.60337553	25.73839662	37.65822785
AT4G38730	46.94960212	28.38196286	24.66843501
AT4G38760	35.29411765	42.64705882	22.05882353
AT4G38770	36.3453276	14.5273899	49.12728249
AT4G38790	34.94252874	22.52873563	42.52873563
AT4G38800	27.05366922	21.35815991	51.58817087
AT4G38810	35.86744639	24.36647173	39.76608187
AT4G38890	35.21126761	38.38028169	26.4084507
AT4G38920	23.35375191	69.83154671	6.814701378
AT4G38960	36.09467456	32.5443787	31.36094675
AT4G38970	26.98548249	34.87306886	38.14144865
AT4G38980	18.64951768	60.77170418	20.57877814
AT4G39040	40.41013269	10.25331725	49.33655006
AT4G39050	8.498583569	55.2407932	36.26062323
AT4G39080	33.16455696	34.43037975	32.40506329
AT4G39090	36.2324967	41.37912814	22.38837517
AT4G39100	26.9993602	36.21241203	36.78822777
AT4G39120	24.70588235	43.52941176	31.76470588
AT4G39140	32.21343874	17.39130435	50.39525692
AT4G39150	28.53881279	27.16894977	44.29223744
AT4G39160	22.83950617	33.95061728	43.20987654
AT4G39190	36.64804469	47.98882682	15.36312849
AT4G39200	19.31623932	21.84235518	58.84140551
AT4G39210	52.24913495	28.71972318	19.03114187
AT4G39220	27.81385281	56.92640693	15.25974026
AT4G39230	14.02439024	37.80487805	48.17073171
AT4G39235	30.25477707	13.69426752	56.05095541
AT4G39240	18.84188806	57.95718339	23.20092855
AT4G39260	38.73027799	18.59504132	42.67468069
AT4G39270	36.90987124	23.60515021	39.48497854
AT4G39280	39.84063745	31.47410359	28.68525896
AT4G39330	77.53067485	10.42944785	12.0398773
AT4G39370	44.02985075	32.08955224	23.88059701
AT4G39390	35.29411765	35.66176471	29.04411765
AT4G39400	35.78219533	38.72082973	25.49697494
AT4G39420	22.6993865	46.62576687	30.67484663
AT4G39460	38.58024691	33.02469136	28.39506173
AT4G39470	20	43.95061728	36.04938272
AT4G39520	41.10953058	35.41963016	23.47083926
AT4G39570	35.68773234	22.67657993	41.63568773
AT4G39620	35.85657371	39.84063745	24.30278884
AT4G39630	10.25641026	4.102564103	85.64102564
AT4G39660	16.96551724	30.06896552	52.96551724
AT4G39690	19.7044335	38.91625616	41.37931034
AT4G39770	25.78125	48.4375	25.78125
AT4G39780	40.29248613	32.47604639	27.23146747
AT4G39820	45.31590414	12.8540305	41.83006536
AT4G39840	17.83295711	49.66139955	32.50564334
AT4G39850	24.60202605	37.33719247	38.06078148
AT4G39860	44.40559441	45.45454545	10.13986014
AT4G39870	44.67084639	26.95924765	28.36990596
AT4G39880	28.46803378	29.43305187	42.09891435
AT4G39890	22.2614841	44.87632509	32.86219081
AT4G39900	30.84577114	24.37810945	44.7761194
AT4G39910	28.75	31.45833333	39.79166667
AT4G39920	46.31782946	25.96899225	27.71317829
AT4G39960	29.19896641	31.5245478	39.27648579
AT4G39970	65.29411765	14.70588235	20
AT4G39980	38.31258645	34.7164592	26.97095436
AT4G39990	25.48638132	42.99610895	31.51750973
AT4G40010	5.9375	82.5	11.5625
AT4G40030	18.29576468	45.14303043	36.56120489
AT4G40050	24.43064182	26.5010352	49.06832298
AT4G40060	30.33854167	17.83854167	51.82291667
AT4G40080	28.17551963	49.42263279	22.40184758
AT4G40100	57.93103448	22.75862069	19.31034483
AT5G42130	39.50131234	37.00787402	23.49081365
AT5G42140	17.54385965	39.47368421	42.98245614
AT5G42146	23.01980198	52.22772277	24.75247525
AT5G42150	34.94809689	24.56747405	40.48442907
AT5G42180	31.85185185	12.59259259	55.55555556
AT5G42190	23.36448598	39.56386293	37.07165109
AT5G42220	33.14393939	34.28030303	32.57575758
AT5G42270	15.2173913	35.10795623	49.67465247
AT5G42300	36.27492575	30.29274501	33.43232923
AT5G42310	38.90020367	34.01221996	27.08757637
AT5G42320	34.33333333	31	34.66666667
AT5G42350	41.09263658	26.36579572	32.5415677
AT5G42370	43.1372549	5.392156863	51.47058824
AT5G42380	25.05543237	10.64301552	64.30155211
AT5G42390	35.13119534	28.57142857	36.29737609
AT5G42400	45.69190601	32.37597911	21.93211488
AT5G42420	4.137392662	92.89617486	2.966432475
AT5G42440	25.3101737	23.07692308	51.61290323
AT5G42470	19.41489362	38.82978723	41.75531915
AT5G42480	25.3164557	57.38396624	17.29957806
AT5G42520	39.54248366	36.60130719	23.85620915
AT5G42560	39.11504425	39.46902655	21.4159292
AT5G42620	20.62992126	41.73228346	37.63779528
AT5G42650	50.08393956	24.17459429	25.74146614
AT5G42660	22.79792746	38.86010363	38.34196891
AT5G42670	21.63120567	51.77304965	26.59574468
AT5G42690	18.60465116	39.06976744	42.3255814
AT5G42720	42.78074866	27.27272727	29.94652406
AT5G42740	39.14373089	28.44036697	32.41590214
AT5G42750	33.33333333	42.15686275	24.50980392
AT5G42760	40.07782101	36.26459144	23.65758755
AT5G42765	23.0125523	31.58995816	45.39748954
AT5G42770	29.62962963	46.2962963	24.07407407
AT5G42790	26.43923241	43.92324094	29.63752665
AT5G42810	8.313253012	60.24096386	31.44578313
AT5G42850	42.08633094	19.20863309	38.70503597
AT5G42870	40.70351759	32.4120603	26.88442211
AT5G42890	21.76470588	52.94117647	25.29411765
AT5G42920	22.5	37.91666667	39.58333333
AT5G42940	37.25910064	38.54389722	24.19700214
AT5G42950	35.8649789	32.06751055	32.06751055
AT5G42960	53.40425532	18.58156028	28.0141844
AT5G42970	34.70319635	22.83105023	42.46575342
AT5G42980	28.37470908	42.45539178	29.16989915
AT5G42990	36.66228647	27.59526938	35.74244415
AT5G43010	23.85159011	18.3745583	57.77385159
AT5G43060	49.24242424	12.12121212	38.63636364
AT5G43070	33.6461126	27.74798928	38.60589812
AT5G43100	37.25490196	26.33053221	36.41456583
AT5G43130	34.92063492	30.95238095	34.12698413
AT5G43140	26	29	45
AT5G43150	26.51757188	41.69329073	31.78913738
AT5G43170	23.00319489	21.08626198	55.91054313
AT5G43180	21.97802198	31.86813187	46.15384615
AT5G43190	16.21621622	29.72972973	54.05405405
AT5G43210	11.32075472	77.98742138	10.6918239
AT5G43260	21.74148188	33.09897242	45.1595457
AT5G43270	34.63302752	25	40.36697248
AT5G43280	37.54385965	36.49122807	25.96491228
AT5G43300	5.202312139	19.07514451	75.72254335
AT5G43310	22.51461988	46.78362573	30.70175439
AT5G43320	35.1468988	27.31229597	37.54080522
AT5G43330	38.46823325	23.93385553	37.59791123
AT5G43380	27.13567839	47.73869347	25.12562814
AT5G43430	32.29813665	39.13043478	28.57142857
AT5G43440	29.06937394	23.35025381	47.58037225
AT5G43460	16.4021164	44.70899471	38.88888889
AT5G43500	13.97058824	74.63235294	11.39705882
AT5G43570	11.3681297	86.95136418	1.680506129
AT5G43600	45.23281596	15.07760532	39.68957871
AT5G43630	28.15048671	38.48987109	33.3596422
AT5G43670	29.83050847	40.6779661	29.49152542
AT5G43680	22.33009709	59.22330097	18.44660194
AT5G43700	25.03991485	48.8424694	26.11761575
AT5G43710	35.44303797	37.97468354	26.58227848
AT5G43720	34.78802993	36.40897756	28.80299252
AT5G43745	6.52173913	73.91304348	19.56521739
AT5G43750	36.18843683	27.40899358	36.40256959
AT5G43760	36.01378518	35.78403217	28.20218265
AT5G43770	11.66772353	57.00697527	31.3253012
AT5G43780	26.25	49.46428571	24.28571429
AT5G43810	22.99168975	48.47645429	28.53185596
AT5G43820	26.875	28.125	45
AT5G43822	23.44827586	47.93103448	28.62068966
AT5G43830	33.33333333	46.77419355	19.89247312
AT5G43850	43.36182336	35.58404558	21.05413105
AT5G43870	16.99604743	41.10671937	41.8972332
AT5G43880	46.77754678	28.8981289	24.32432432
AT5G43890	51.53374233	11.65644172	36.80981595
AT5G43900	44.82758621	31.46551724	23.70689655
AT5G43920	18.60465116	46.51162791	34.88372093
AT5G43930	47.94344473	21.59383033	30.46272494
AT5G43940	36.7219917	35.06224066	28.21576763
AT5G43950	6.935123043	61.5212528	31.54362416
AT5G43960	36.60436137	31.46417445	31.93146417
AT5G43970	28.39248434	56.15866388	15.44885177
AT5G44000	30.12729844	20.36775106	49.5049505
AT5G44005	50.71129707	28.11715481	21.17154812
AT5G44020	28.7037037	52.31481481	18.98148148
AT5G44070	67.56756757	11.71171171	20.72072072
AT5G44080	32.88409704	35.8490566	31.26684636
AT5G44090	25.70694087	50.1285347	24.16452442
AT5G44100	35.96127248	25.03457815	39.00414938
AT5G44110	15.8490566	18.67924528	65.47169811
AT5G44130	6.510774874	20.174232	73.31499312
AT5G44150	30.69620253	36.07594937	33.2278481
AT5G44180	33.9673913	29.61956522	36.41304348
AT5G44190	22.39785267	49.26931106	28.33283627
AT5G44200	34.09090909	37.5	28.40909091
AT5G44240	24.75247525	40.0990099	35.14851485
AT5G44250	38.9483066	20.23172906	40.81996435
AT5G44260	33.33333333	39.28944619	27.37722048
AT5G44280	22.22222222	51.38888889	26.38888889
AT5G44290	31.98051948	40.25974026	27.75974026
AT5G44350	26.21145374	23.78854626	50
AT5G44370	38.61386139	38.61386139	22.77227723
AT5G44500	32.4853229	41.87866928	25.63600783
AT5G44520	29.84189723	35.96837945	34.18972332
AT5G44530	42.93159609	17.91530945	39.15309446
AT5G44610	39.9227302	13.90856407	46.16870573
AT5G44650	26.24356775	51.62950257	22.12692967
AT5G44670	33.17757009	50	16.82242991
AT5G44680	34.51327434	27.58112094	37.90560472
AT5G44720	25.85669782	39.25233645	34.89096573
AT5G44750	67.44186047	17.44186047	15.11627907
AT5G44785	33.81742739	21.78423237	44.39834025
AT5G44790	26.08695652	30.9650053	42.94803818
AT5G44800	35.30377668	33.33333333	31.36288998
AT5G44860	14.44954128	45.41284404	40.13761468
AT5G45020	42.2863485	21.64261931	36.07103219
AT5G45030	44.52830189	40	15.47169811
AT5G45040	12.20657277	20.18779343	67.6056338
AT5G45100	23.86706949	35.64954683	40.48338369
AT5G45110	24.27440633	49.07651715	26.64907652
AT5G45130	32.70072993	46.42335766	20.87591241
AT5G45140	32.35294118	32.35294118	35.29411765
AT5G45160	29.03225806	37.09677419	33.87096774
AT5G45170	20.40816327	54.35992579	25.23191095
AT5G45190	33.93665158	39.36651584	26.69683258
AT5G45200	19.25925926	10.37037037	70.37037037
AT5G45260	34.70588235	35.88235294	29.41176471
AT5G45275	45.82132565	33.14121037	21.03746398
AT5G45280	34.22103862	15.84553928	49.9334221
AT5G45290	38.84297521	26.85950413	34.29752066
AT5G45300	42.38410596	19.86754967	37.74834437
AT5G45330	36.79245283	47.16981132	16.03773585
AT5G45340	44.17293233	19.54887218	36.27819549
AT5G45360	45.53039333	34.20738975	20.26221692
AT5G45370	32.54310345	46.3362069	21.12068966
AT5G45390	31.73455979	29.6977661	38.56767411
AT5G45410	26.45118734	35.55408971	37.99472296
AT5G45420	20.95588235	36.21323529	42.83088235
AT5G45430	35.97107853	38.1803575	25.84856397
AT5G45490	24.15254237	73.30508475	2.542372881
AT5G45500	23.99451554	51.14259598	24.86288848
AT5G45510	18.01075269	43.63799283	38.35125448
AT5G45550	21.70542636	18.02325581	60.27131783
AT5G45560	24.09638554	18.07228916	57.8313253
AT5G45600	20.68965517	62.06896552	17.24137931
AT5G45610	70.83333333	15.0462963	14.12037037
AT5G45620	36.77758319	20.31523643	42.90718039
AT5G45660	19.8019802	50.4950495	29.7029703
AT5G45670	6.764705882	62.64705882	30.58823529
AT5G45680	34.92569002	42.3566879	22.71762208
AT5G45710	49.48665298	26.89938398	23.61396304
AT5G45775	33.66834171	21.6080402	44.72361809
AT5G45800	42.76315789	17.10526316	40.13157895
AT5G45900	22.01492537	42.53731343	35.44776119
AT5G45950	46.06299213	17.32283465	36.61417323
AT5G46020	30.76923077	37.24405091	31.98671832
AT5G46030	45.8251666	27.44021952	26.73461388
AT5G46070	30.44776119	31.04477612	38.50746269
AT5G46110	21.88899597	43.94806962	34.16293441
AT5G46150	33.83084577	31.84079602	34.32835821
AT5G46160	25.12315271	31.03448276	43.84236453
AT5G46170	44.1324694	24.26205904	31.60547156
AT5G46180	45.04201681	26.72268908	28.23529412
AT5G46190	34.25414365	40.8839779	24.86187845
AT5G46210	21.32352941	36.39705882	42.27941176
AT5G46240	39.51219512	24.3902439	36.09756098
AT5G46250	42.44134244	32.52153252	25.03712504
AT5G46290	28.57142857	42.05069124	29.37788018
AT5G46330	56.71641791	28.35820896	14.92537313
AT5G46390	41.74757282	35.9223301	22.33009709
AT5G46400	33.83458647	39.84962406	26.31578947
AT5G46410	42.00848656	31.40028289	26.59123055
AT5G46420	27.01030928	49.07216495	23.91752577
AT5G46550	31.74603175	28.57142857	39.68253968
AT5G46560	13.07189542	58.16993464	28.75816993
AT5G46580	27.64900662	33.11258278	39.2384106
AT5G46590	52.43902439	21.95121951	25.6097561
AT5G46630	35.96214511	37.53943218	26.49842271
AT5G46690	37.17277487	33.5078534	29.31937173
AT5G46700	32.64604811	36.42611684	30.92783505
AT5G46710	16.32653061	55.10204082	28.57142857
AT5G46720	18.75	61.45833333	19.79166667
AT5G46750	34.42367601	30.99688474	34.57943925
AT5G46760	34.42211055	30.96733668	34.61055276
AT5G46780	10.25886865	34.13231064	55.60882071
AT5G46790	27.05530643	43.72197309	29.22272048
AT5G46800	20	36.86635945	43.13364055
AT5G46840	38.02376485	42.46404003	19.51219512
AT5G46850	32.8	25.6	41.6
AT5G46860	32.68538517	28.00575954	39.30885529
AT5G46910	23.35766423	46.71532847	29.9270073
AT5G46920	35.38461538	34.61538462	30
AT5G47030	39.97944502	30.72970195	29.29085303
AT5G47040	32.546706	35.88987217	31.56342183
AT5G47050	56.2962963	15.80246914	27.90123457
AT5G47060	28.57142857	22.76785714	48.66071429
AT5G47070	17.53246753	35.38961039	47.07792208
AT5G47080	22.81059063	36.86354379	40.32586558
AT5G47090	28.34890966	42.67912773	28.97196262
AT5G47100	26.61596958	51.33079848	22.05323194
AT5G47110	36.30015827	41.11349036	22.58635136
AT5G47120	22.04778157	32.49146758	45.46075085
AT5G47140	28.31858407	50.88495575	20.79646018
AT5G47180	41.94711538	36.05769231	21.99519231
AT5G47190	37.02090592	49.3902439	13.58885017
AT5G47200	30.65371025	35.51236749	33.83392226
AT5G47210	35.40172166	32.10186514	32.4964132
AT5G47220	41.84027778	10.9375	47.22222222
AT5G47230	24.26666667	60	15.73333333
AT5G47240	28.33969466	26.43129771	45.22900763
AT5G47250	48.36956522	22.2826087	29.34782609
AT5G47320	26.42487047	39.89637306	33.67875648
AT5G47330	22.41610738	39.46308725	38.12080537
AT5G47370	35.38052602	35.576385	29.04308898
AT5G47390	31.36020151	35.13853904	33.50125945
AT5G47420	19.62264151	60.75471698	19.62264151
AT5G47430	25.22321429	49.10714286	25.66964286
AT5G47435	40.56029233	44.57978076	14.85992692
AT5G47450	29.68460111	29.40630798	40.90909091
AT5G47500	75	15.86538462	9.134615385
AT5G47520	37.5	39.28571429	23.21428571
AT5G47540	19.23954373	40.68441065	40.07604563
AT5G47550	13.51351351	29.06131938	57.4251671
AT5G47560	36.69504071	25.55514434	37.74981495
AT5G47570	32.73273273	39.33933934	27.92792793
AT5G47640	20.49601417	40.07085917	39.43312666
AT5G47650	36.74911661	31.91990577	31.33097762
AT5G47660	33.07086614	22.83464567	44.09448819
AT5G47680	30.90909091	42.07792208	27.01298701
AT5G47690	30.18867925	33.55795148	36.25336927
AT5G47710	31.3559322	45.33898305	23.30508475
AT5G47720	27.42040286	51.65692008	20.92267706
AT5G47730	49.52830189	21.69811321	28.77358491
AT5G47750	20.1814059	37.86848073	41.95011338
AT5G47760	49.39759036	31.3253012	19.27710843
AT5G47780	18.30173124	60.67600989	21.02225886
AT5G47820	32.64781491	23.6503856	43.70179949
AT5G47830	32.57443082	49.91243433	17.51313485
AT5G47840	18.91625616	40.39408867	40.68965517
AT5G47860	38.92100193	28.9017341	32.17726397
AT5G47870	25.49019608	35.29411765	39.21568627
AT5G47880	21.41382869	26.10939112	52.47678019
AT5G47890	24.6628131	47.39884393	27.93834297
AT5G47900	40.25157233	38.99371069	20.75471698
AT5G47930	11.97278912	46.39455782	41.63265306
AT5G47940	23.33333333	55.41666667	21.25
AT5G48020	26.9058296	26.4573991	46.6367713
AT5G48030	27.00421941	34.17721519	38.8185654
AT5G48060	32.60869565	32.60869565	34.7826087
AT5G48120	48.64864865	24.32432432	27.02702703
AT5G48150	46.47261963	30.04440059	23.48297977
AT5G48160	15.51503519	32.82149712	51.66346769
AT5G48180	37.16987284	29.55983045	33.27029671
AT5G48220	18.07909605	39.5480226	42.37288136
AT5G48230	35.97560976	26.52439024	37.5
AT5G48240	31.20567376	36.17021277	32.62411348
AT5G48300	21.28378378	50.67567568	28.04054054
AT5G48335	17.09401709	11.11111111	71.79487179
AT5G48340	26.77595628	35.51912568	37.70491803
AT5G48370	31.87134503	32.45614035	35.67251462
AT5G48385	42.28471002	27.06502636	30.65026362
